,accommodates,bathrooms,bedrooms,beds,price,cleaning_fee,guests_included,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,user_type,instant_bookable_f,instant_bookable_t,cancel_pol_flexible,cancel_pol_moderate,cancel_pol_strict,cancel_pol_super_strict_30,Prop_type_Apartment,Prop_type_Bed_&_Breakfast,Prop_type_Boat,Prop_type_Camper/RV,Prop_type_Condominium,Prop_type_Dorm,Prop_type_Entire_Floor,Prop_type_Guesthouse,Prop_type_House,Prop_type_Loft,Prop_type_Other,Prop_type_Townhouse,Prop_type_Villa,Room_type_Entire_home/apt,Room_type_Private_room,Room_type_Shared_room,24-Hour_Check-in,Air_Conditioning,Breakfast,Buzzer/Wireless_Intercom,Cable_TV,Carbon_Monoxide_Detector,Cat(s),Dog(s),Doorman,Dryer,Elevator_in_Building,Essentials,Family/Kid_Friendly,Fire_Extinguisher,First_Aid_Kit,Free_Parking_on_Premises,Free_Parking_on_Street,Gym,Hair_Dryer,Hangers,Heating,Hot_Tub,Indoor_Fireplace,Internet,Iron,Kitchen,Laptop_Friendly_Workspace,Lock_on_Bedroom_Door,Other_pet(s),Paid_Parking_Off_Premises,Pets_Allowed,Pets_live_on_this_property,Pool,Safety_Card,Shampoo,Smoke_Detector,Smoking_Allowed,Suitable_for_Events,TV,Washer,Washer_/_Dryer,Wheelchair_Accessible,Wireless_Internet
3182,2,1.0,1.0,1.0,229.0,75.0,1,3,3,93.0,9.0,10.0,10.0,10.0,9.0,9.0,0.83,Professional,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3183,1,1.0,1.0,1.0,89.0,29.0,1,1,48,91.0,9.0,10.0,10.0,10.0,9.0,9.0,2.0,Casual,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3184,4,2.0,2.0,2.0,250.0,0.0,1,2,11,98.0,10.0,10.0,10.0,10.0,9.0,10.0,3.75,Casual,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3185,2,1.0,1.0,1.0,175.0,100.0,1,1,7,93.0,10.0,9.0,9.0,10.0,9.0,9.0,0.49,Casual,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
3186,4,1.0,2.0,2.0,200.0,70.0,1,2,5,88.0,9.0,8.0,10.0,10.0,8.0,8.0,0.42,Casual,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
3187,10,1.5,3.0,3.0,225.0,60.0,6,1,176,97.0,10.0,10.0,10.0,10.0,9.0,10.0,7.53,Casual,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1
3188,2,1.5,1.0,1.0,69.0,49.0,1,1,31,97.0,10.0,10.0,10.0,10.0,10.0,10.0,5.71,Professional,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
3189,4,1.0,2.0,2.0,245.0,125.0,3,2,47,97.0,10.0,10.0,10.0,10.0,9.0,9.0,3.07,Professional,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3190,1,1.0,1.0,1.0,85.0,0.0,1,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.08,Casual,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
3192,2,1.0,1.0,1.0,128.0,30.0,1,1,14,97.0,10.0,10.0,10.0,10.0,9.0,9.0,2.44,Professional,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3193,6,2.0,2.0,2.0,175.0,65.0,3,1,62,92.0,10.0,9.0,10.0,10.0,10.0,9.0,5.05,Professional,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1
3194,2,1.0,1.0,1.0,150.0,30.0,1,1,1,80.0,10.0,10.0,10.0,10.0,10.0,8.0,0.63,Casual,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
3195,2,1.0,1.0,1.0,98.0,0.0,1,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.61,Casual,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
3196,6,2.0,2.0,2.0,232.0,80.0,1,2,3,80.0,9.0,10.0,9.0,8.0,9.0,9.0,3.0,Casual,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3197,4,1.0,2.0,2.0,185.0,125.0,1,3,46,97.0,10.0,10.0,10.0,10.0,9.0,10.0,3.03,Professional,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3199,2,1.0,1.0,1.0,139.0,29.0,1,1,1,80.0,8.0,8.0,10.0,10.0,6.0,8.0,0.94,Casual,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1
3203,4,1.0,2.0,1.0,159.0,50.0,2,2,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,Casual,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1
3204,1,1.5,1.0,1.0,103.0,5.0,0,1,79,95.0,10.0,10.0,10.0,10.0,9.0,9.0,2.8,Casual,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
3205,2,1.0,1.0,1.0,69.0,45.0,1,1,47,96.0,10.0,10.0,10.0,10.0,9.0,10.0,7.7,Professional,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
3206,4,1.0,1.0,1.0,220.0,100.0,1,3,13,88.0,10.0,10.0,10.0,9.0,10.0,9.0,1.07,Professional,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3207,2,2.0,1.0,1.0,135.0,35.0,1,1,5,100.0,9.0,10.0,10.0,10.0,10.0,10.0,0.63,Casual,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
3209,2,1.0,1.0,1.0,75.0,0.0,1,3,38,89.0,9.0,9.0,10.0,9.0,8.0,9.0,2.07,Professional,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3210,1,1.0,1.0,1.0,57.0,0.0,1,1,7,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1.67,Casual,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1
3211,2,1.0,1.0,1.0,90.0,10.0,1,1,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,Casual,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
3212,7,2.5,4.0,4.0,391.0,200.0,1,2,14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.06,Casual,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3213,4,2.0,2.0,2.0,280.0,100.0,1,3,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.61,Casual,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3214,5,2.0,2.0,3.0,350.0,0.0,1,1,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0.25,Casual,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
3215,10,1.5,5.0,6.0,700.0,300.0,1,4,10,91.0,9.0,10.0,10.0,10.0,10.0,9.0,0.73,Casual,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3216,1,1.0,1.0,1.0,150.0,45.0,1,1,24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.99,Casual,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3217,2,1.0,1.0,1.0,175.0,25.0,2,2,28,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.83,Casual,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
3218,4,1.0,2.0,2.0,99.0,99.0,1,1,92,85.0,9.0,9.0,10.0,10.0,8.0,9.0,2.87,Professional,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
3219,2,1.0,1.0,1.0,150.0,100.0,1,1,1,100.0,10.0,10.0,10.0,10.0,10.0,6.0,0.37,Casual,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
3220,4,2.0,2.0,2.0,250.0,100.0,4,1,84,95.0,10.0,10.0,10.0,10.0,10.0,10.0,2.6,Casual,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3221,14,2.0,5.0,8.0,299.0,120.0,8,1,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.15,Casual,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
3222,2,1.0,1.0,1.0,150.0,0.0,1,2,4,95.0,10.0,10.0,10.0,10.0,9.0,10.0,4.0,Casual,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3224,2,1.0,1.0,1.0,150.0,0.0,2,3,77,98.0,10.0,10.0,10.0,10.0,9.0,10.0,5.61,Casual,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
3225,8,4.0,4.0,4.0,500.0,200.0,1,1,88,98.0,10.0,10.0,10.0,10.0,9.0,10.0,4.2,Casual,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
3226,4,1.0,2.0,2.0,150.0,60.0,4,1,97,92.0,9.0,9.0,10.0,10.0,8.0,9.0,6.77,Casual,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1
3227,4,1.0,1.0,1.0,189.0,100.0,1,2,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.89,Professional,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
3229,2,1.0,1.0,1.0,320.0,0.0,0,3,27,94.0,10.0,10.0,10.0,10.0,9.0,10.0,1.44,Casual,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3230,3,1.0,1.0,1.0,200.0,50.0,3,1,4,87.0,9.0,8.0,9.0,9.0,9.0,9.0,0.83,Casual,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1
3231,6,2.0,2.0,2.0,500.0,100.0,5,1,1,80.0,10.0,10.0,10.0,10.0,10.0,8.0,0.63,Casual,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
3232,3,1.0,1.0,1.0,145.0,30.0,1,1,6,100.0,9.0,10.0,10.0,10.0,10.0,10.0,2.5,Casual,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3233,2,1.0,1.0,1.0,140.0,65.0,1,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,Casual,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
3234,6,1.0,2.0,3.0,200.0,100.0,3,1,132,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2.62,Casual,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1
3236,4,1.0,1.0,2.0,150.0,20.0,2,1,2,80.0,9.0,7.0,10.0,10.0,8.0,8.0,0.65,Casual,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
3237,3,1.0,2.0,2.0,150.0,0.0,2,1,19,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1.47,Casual,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1
3238,2,1.0,1.0,1.0,155.0,0.0,1,1,100,98.0,10.0,10.0,10.0,10.0,9.0,10.0,6.32,Casual,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3239,3,1.0,1.0,1.0,120.0,40.0,1,2,18,82.0,9.0,8.0,10.0,10.0,9.0,8.0,4.66,Casual,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
3240,2,6.0,1.0,1.0,144.0,0.0,1,2,2,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0.27,Professional,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3241,2,1.0,1.0,1.0,159.0,0.0,1,1,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1.0,Casual,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3242,9,2.0,3.0,5.0,1000.0,0.0,1,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.12,Casual,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3244,4,1.0,1.0,2.0,175.0,85.0,4,1,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.39,Casual,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
3245,4,1.5,2.0,2.0,300.0,100.0,2,2,38,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2.08,Casual,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
